quantity,mean_mass_concentration_of_ozone_in_air
units,ug/m3
Aberdeen,Blackburn,Bradford,Bournemouth,Birmingham,Brighton,Bristol,Burnley,Barnsley,Cambridge,Cardiff,Coventry,Crawley,Dundee,Derby,Doncaster,Edinburgh,Exeter,Aldershot,Blackpool,Glasgow,Gloucester,Huddersfield,Hull,Ipswich,Leicester,London,Leeds,Luton,Liverpool,Manchester,Chatham,Mansfield,Milton Keynes,Newcastle,Nottingham,Northampton,Newport,Norwich,Oxford,Peterborough,Plymouth,Portsmouth,Preston,Reading,Swansea,Sheffield,Slough,Swindon,Southampton,Sunderland,Southend,Stoke,Basildon,Telford,Middlesbrough,Warrington,Wakefield,Birkenhead,Wigan,Worthing,York,Belfast
04/02/2020 16:00:00,47.9519,52.3964,47.3827,74.6099,59.6965,63.7056,68.0545,49.3062,45.0379,56.8450,71.5729,55.9667,60.8400,46.7786,48.4200,41.3174,42.5821,75.8870,64.3673,60.1272,49.9027,71.3632,45.9194,56.3424,60.1667,48.4494,60.3882,46.0395,57.9875,63.1312,51.7845,60.0766,46.8627,53.7533,53.0669,47.1619,49.4559,70.7568,75.7980,61.5522,52.4496,69.4027,68.8600,55.1081,64.6940,73.6276,48.8211,60.4737,67.0795,72.7273,52.6151,61.4044,60.3661,60.1093,64.0485,54.1327,58.1565,42.6938,66.9089,56.5887,65.7529,46.7967,57.0050
04/02/2020 17:00:00,45.1823,45.5545,43.2811,70.3436,55.1673,58.5185,62.1209,44.5485,40.6629,56.2200,66.7746,51.1846,55.6750,44.7821,44.2543,37.0522,38.3011,72.2739,57.4558,55.2765,44.9525,66.1053,41.4245,49.5636,62.2333,43.1108,54.2600,42.3542,52.8458,58.0260,45.9438,54.6745,43.0400,48.6271,50.7059,42.9373,44.2912,65.5072,77.7643,55.7304,49.2815,65.2649,68.8944,48.7087,57.7434,70.6551,44.1601,53.5053,62.4470,69.8255,49.1151,56.7326,56.8477,54.6326,61.5178,52.9280,51.8565,38.6286,63.1856,49.6479,60.7059,44.9077,52.2582
04/02/2020 18:00:00,37.7747,40.1509,40.0000,61.5099,49.9685,53.8111,56.7866,40.2979,34.4267,56.0750,62.2763,46.9641,48.7400,37.4214,39.7943,31.0427,26.6189,68.7609,51.9327,51.9395,41.4274,62.3947,35.8568,49.6545,69.6444,39.3964,48.0075,38.0508,46.8625,54.1948,39.8459,44.9202,38.2920,42.9617,43.8235,38.1328,39.6088,61.3176,74.8945,50.2652,39.6622,61.2189,62.8133,44.2443,52.6518,69.0919,39.0779,47.9368,58.2916,65.0255,41.6057,48.1615,52.2138,47.0233,57.3297,47.2702,46.6812,31.9170,60.2144,44.8423,56.2353,41.4659,44.3358
04/02/2020 19:00:00,34.0886,39.6073,41.9764,62.3913,49.6000,52.7963,53.7909,40.9979,35.7172,47.4450,57.2373,44.9692,48.0250,39.2500,38.8686,32.2275,24.1568,67.9913,51.1481,52.0593,42.6966,60.9421,37.3324,48.4424,72.0833,38.1036,46.2365,40.7582,45.0708,53.3364,37.4602,44.3575,36.3333,42.2654,43.8081,36.5052,38.1118,59.0016,69.5126,50.7739,35.0941,59.6162,62.3922,44.1577,52.2217,67.0035,38.9474,48.1263,57.6554,64.4400,42.5943,56.1600,50.3101,50.6140,57.7950,47.4423,44.8725,34.6286,60.1289,43.8535,54.8000,42.7297,43.3547
04/02/2020 20:00:00,29.0658,38.9473,41.0150,60.1849,46.5424,50.9796,51.9791,41.6072,37.8164,39.6200,55.1932,41.4205,47.3400,42.3571,35.9657,34.8921,25.4179,67.7522,48.2442,50.9617,42.8692,57.9579,38.2590,50.9030,62.4056,34.2157,43.2778,41.2017,42.5250,53.4351,37.5964,52.0681,36.4867,38.9542,40.1603,34.8142,34.7971,59.1128,62.8874,45.8435,35.0202,56.9595,58.3267,43.3403,48.5518,66.1943,41.3535,44.6579,53.5024,60.5255,40.5019,62.2215,48.0046,51.9488,56.0554,46.6042,45.3232,37.1536,60.5044,44.0944,52.4824,40.5923,38.2721
04/02/2020 21:00:00,30.0266,36.5691,40.9567,59.3308,44.0436,48.5241,52.1826,39.8227,40.3026,40.0100,53.0492,39.1718,44.7550,43.9607,34.8714,36.6191,27.5758,67.0217,44.5692,50.0099,42.9662,57.5684,39.3094,52.9424,52.1000,32.5386,39.3436,42.9983,40.5167,53.1455,36.2769,43.7106,39.5147,39.0374,38.9206,36.4672,34.8735,57.6192,62.6497,45.6391,35.2513,57.7162,55.2867,41.6362,46.0289,64.3152,42.7911,41.7526,54.2072,58.1309,41.1000,49.7489,47.2156,40.9279,53.9426,47.1637,44.2174,39.7411,61.0189,42.5845,49.9000,41.1868,37.6856
04/02/2020 22:00:00,38.5468,34.0818,38.8291,56.8198,43.2226,43.7000,51.7273,37.5175,40.2647,41.9350,51.1678,38.0821,39.5950,43.2857,34.2486,35.6854,29.4968,65.1739,41.0635,47.8605,39.1399,57.5632,38.2777,50.7303,50.1278,31.7747,35.7832,42.5944,37.9667,51.4753,33.2486,34.0043,38.5120,38.8701,35.1588,36.4866,35.0735,56.3480,63.2915,43.2913,37.4244,58.8622,53.7789,38.5980,43.5072,62.4880,41.8573,39.2474,53.1494,56.1509,36.5208,40.9052,46.5183,35.4395,53.3109,44.1292,41.2058,39.3679,60.2656,38.7958,45.3706,39.7264,37.7841
04/02/2020 23:00:00,35.1671,33.5582,35.6693,57.0459,42.9175,37.7185,55.1842,39.4371,38.2431,43.8600,51.4305,35.9179,32.5550,39.4429,32.0629,36.4275,31.5463,64.2957,37.6173,46.5667,34.0749,58.9158,33.9842,49.6455,53.3278,30.4880,33.9309,40.9333,36.5958,48.8883,29.0307,34.5596,37.3293,37.6813,31.0169,34.4209,35.5294,58.6440,64.1588,39.8130,38.1840,57.8162,49.9500,36.6322,39.4036,61.2809,40.1624,36.5526,52.6940,53.6564,29.1717,43.9474,41.4587,40.3256,51.9386,39.9905,36.6870,38.2964,59.1022,34.8028,40.9118,38.3890,40.0114
05/02/2020 00:00:00,41.7797,34.2127,33.9976,55.0727,38.3183,33.2074,52.4553,41.4773,34.0983,43.1050,49.9610,32.8436,27.7700,49.5071,30.6743,35.4708,35.9916,62.1000,35.7827,47.1667,43.5844,53.2421,30.0755,45.5061,51.7833,30.7807,32.5223,36.3644,38.1083,47.5091,27.4736,37.2309,37.8827,38.0327,31.5971,34.6843,35.8265,56.3936,64.4101,37.7783,37.2546,52.7838,46.7456,36.6987,37.3518,58.8731,38.3831,33.8842,49.1325,51.2436,28.5547,44.3289,35.0037,39.9465,48.2802,35.4887,35.1261,33.5830,58.6956,33.9577,36.5353,35.4813,40.5627
05/02/2020 01:00:00,48.0823,28.0764,11.0512,44.9953,32.7109,24.8833,49.3992,12.8979,20.4457,53.0450,44.0458,21.9923,27.5800,38.5250,2.3229,12.5815,33.2937,52.3261,22.2404,51.9383,54.3620,51.4368,7.5266,41.8212,49.7278,12.0831,39.8530,8.9492,45.3167,52.0688,11.2538,44.3106,13.4213,26.8336,33.4397,7.4313,21.5471,53.3216,57.9317,30.9739,44.8403,53.3649,39.4378,40.3846,27.1265,56.1576,21.3366,18.4789,48.5000,42.6691,31.9302,47.4615,38.1771,47.0860,50.2356,24.8321,36.3522,4.7143,61.7133,35.4634,26.3059,29.1637,40.0313
05/02/2020 02:00:00,49.8089,28.6327,10.8866,42.7273,31.0237,26.6981,48.0063,12.6330,19.9328,54.5050,42.1373,17.8487,29.6550,38.8857,1.8486,11.1410,33.9968,51.3957,18.4712,53.0247,54.5046,50.8895,5.6547,37.8515,48.0611,11.4880,40.4079,6.6757,44.6625,53.1156,12.4185,40.4479,11.7413,26.3065,36.0647,5.4694,19.4029,53.8304,58.2005,28.6913,40.0546,54.2595,35.8578,41.5980,24.2807,55.8339,19.1484,17.4947,47.7169,39.3509,33.6415,42.9481,39.0257,43.0721,48.7812,25.3643,37.2551,6.7411,61.5756,36.9803,21.6176,27.0495,41.3010
05/02/2020 03:00:00,50.0772,33.8109,12.1598,41.8640,32.5284,28.0963,45.8134,15.5639,16.9207,51.9700,44.3525,17.1692,30.3100,43.5786,2.3714,11.4910,39.5084,50.0783,14.1481,54.0160,57.6335,48.3316,2.7871,35.4242,45.6778,8.3530,39.1903,9.1463,38.0625,53.5299,17.3842,39.3330,12.2613,23.0393,41.8044,4.9821,15.6471,53.6720,57.4915,23.9130,35.4437,54.8081,32.2278,43.6597,19.2807,56.7134,16.2977,14.8158,43.5747,35.4382,39.1358,42.1467,41.1936,42.4953,49.4030,29.7131,40.6087,8.1259,60.1056,39.7775,18.0765,23.0451,45.5199
05/02/2020 04:00:00,53.3405,36.3764,18.2921,43.0215,36.1121,22.8685,45.5632,20.2155,14.0241,45.4800,46.3017,19.7718,23.2550,47.9714,6.2429,14.4045,44.3611,48.8435,11.7135,53.8494,61.6354,48.1263,1.5957,35.2606,43.5556,5.6060,33.2175,15.3469,28.8667,50.7818,22.9046,35.5170,9.5213,19.4766,46.3125,2.8642,12.4353,52.9176,53.7146,21.1000,32.7664,53.5405,29.2433,44.6356,15.3398,56.8693,14.2911,9.5211,40.4060,31.7873,45.6396,40.3170,43.8018,40.0163,51.1881,33.4958,41.5333,8.9518,56.8389,40.2549,16.7235,20.5549,49.3154
05/02/2020 05:00:00,54.5519,37.3564,23.0331,41.0174,38.5743,19.2111,45.1621,21.8536,11.7741,38.8000,45.3593,21.9821,17.9650,49.4143,13.7743,16.6253,47.4674,48.0130,9.3250,55.0901,63.2395,48.4474,5.5899,30.0091,42.3444,8.3470,26.5995,18.8469,22.2000,45.5104,25.9918,34.0213,7.5413,14.9159,49.5471,2.7530,8.8941,50.3648,53.6427,20.3304,33.9571,48.5703,26.6789,46.1980,13.2506,57.5304,14.4268,6.1895,37.6976,28.4273,49.6925,38.3022,44.2202,38.6767,52.1317,36.7411,39.5014,8.3339,52.4811,39.5268,17.7941,20.2505,50.1726
05/02/2020 06:00:00,50.8000,34.0364,25.4646,39.4634,36.0307,18.3500,43.2004,25.8866,13.4500,33.0850,41.0797,19.7103,12.4400,51.8607,14.5000,13.4938,52.8758,45.6913,5.9558,52.8951,62.2472,47.5105,17.1849,17.8909,39.6389,9.8976,18.9112,18.1345,14.2708,35.2377,25.7462,33.6585,7.5227,9.4664,51.4691,3.0246,5.0853,46.3672,48.6588,18.9130,30.5126,44.5514,23.4922,42.9034,9.9325,58.2943,15.2596,2.1947,33.9145,25.2018,52.2075,37.8170,41.7973,37.2512,50.5554,40.9042,33.0580,7.1848,46.7100,35.0859,18.2706,22.7209,48.9055
05/02/2020 07:00:00,46.0076,21.9727,22.9394,37.6302,28.0393,17.4907,35.8379,23.4485,19.7664,26.0150,28.2000,10.0667,4.1900,46.7857,13.1571,3.5028,47.6684,42.0435,3.3712,47.2630,53.7798,44.1684,20.5094,8.7848,35.4333,3.7651,7.2672,16.6316,3.2250,20.6000,14.7000,26.0777,3.8000,2.5121,47.3301,1.9299,0.3824,36.7600,44.2945,12.0565,18.2235,45.1865,16.5733,32.5443,4.4843,55.1163,16.3784,0.0053,26.3940,16.7255,47.3642,33.2274,35.5376,27.7628,47.0871,39.5667,15.9290,7.8339,42.6778,19.5887,15.1824,23.6099,43.1289
05/02/2020 08:00:00,39.7772,6.2273,14.1811,33.6355,19.7922,11.7852,21.1138,16.6794,24.7509,17.0450,9.2119,6.4821,0.0400,36.5321,13.6229,0.9197,37.2158,35.8652,1.2231,40.4568,44.5776,36.9579,11.4791,2.6273,30.1778,3.0084,1.1182,11.5424,0.0167,12.5584,4.5699,13.6287,2.8853,1.0944,38.8382,2.4164,0.1794,21.5984,35.2518,3.2913,5.6849,43.0784,7.4956,16.1067,1.7988,47.7505,18.4610,0.0000,16.5337,7.4000,36.8245,25.4844,25.2321,14.4721,44.1941,32.9280,0.6101,6.7045,41.6789,2.2620,9.2529,20.1802,34.7418
05/02/2020 09:00:00,34.2595,0.7564,9.5220,30.9256,19.2494,9.6778,13.9213,12.8660,26.1233,13.7900,4.4288,12.6538,0.1250,31.4464,18.7771,4.1994,28.1084,33.0957,2.0731,37.9148,38.9038,30.2947,6.1295,4.5152,28.7722,9.3602,0.4545,9.5028,3.3458,16.7844,2.2380,3.9362,4.7707,2.4505,37.6640,5.7284,0.4382,15.0136,29.3774,2.4826,3.6882,38.7919,6.2467,8.9906,5.2614,40.9922,23.7258,0.0000,13.7458,7.2200,34.7038,19.5378,22.9862,5.5070,43.5842,29.1702,0.8391,6.4045,42.9033,0.6479,8.7000,17.8033,29.2313
05/02/2020 10:00:00,38.1785,1.7364,14.0898,32.7355,28.0393,11.4648,20.6822,16.6021,27.4707,17.8050,12.5949,20.5385,2.0650,40.7143,25.5800,10.1798,38.9958,34.1609,4.9135,42.0802,47.0145,39.9105,8.9842,8.8273,34.9056,20.6699,1.3591,13.3881,10.1333,24.9195,4.7040,4.2564,16.6853,6.4879,45.2051,17.3410,5.5529,19.7280,34.9608,9.3652,10.0059,36.0541,10.2622,11.4664,12.1711,39.5081,27.3643,2.3316,19.0024,12.8582,42.7434,21.9148,29.0385,8.0209,45.1752,33.2095,4.7493,10.3000,45.2656,3.1915,12.5235,19.4033,30.3164
05/02/2020 11:00:00,43.1861,8.5818,24.8157,36.5622,38.2825,17.2500,32.2336,24.5247,34.6974,24.7500,21.2678,26.3615,7.9200,46.7857,28.3143,24.1972,47.7200,41.5913,12.6769,48.0741,53.9099,48.2000,21.7151,17.6364,44.1611,28.2976,4.2272,24.1379,16.9583,32.9156,10.1805,12.2947,24.8640,13.7336,53.1750,25.0664,16.8559,30.8064,46.6015,22.6565,16.5588,42.1514,14.7033,18.0906,20.6253,41.2731,35.6094,7.7947,29.7470,21.6091,51.6226,28.2726,39.0211,14.7535,50.5901,40.8958,10.9116,23.5750,49.2511,8.0732,17.6235,29.2506,36.3647
05/02/2020 12:00:00,46.2696,19.1618,36.2299,41.2308,43.3716,30.7296,43.7083,37.3794,41.3793,31.4600,34.8356,32.9026,14.0050,53.2500,32.6971,38.5107,54.9916,58.9043,20.5288,58.2012,61.0962,54.1947,33.7309,25.7545,52.6944,31.7843,7.8615,33.2893,23.7958,44.5935,17.4970,19.2553,29.9947,23.4421,59.3154,30.0560,29.2059,45.0584,54.9186,31.5000,25.3571,54.0865,18.0989,31.8617,27.1566,46.2258,43.1718,13.6053,33.9120,28.8291,56.5321,34.7822,47.4028,21.3930,57.7475,49.3536,19.4841,35.5920,58.1089,17.1366,25.0588,41.0110,42.9851
05/02/2020 13:00:00,44.9152,29.3255,44.0425,42.9773,47.0514,48.7315,49.9747,40.5340,47.2966,32.2350,42.7102,37.0538,27.6350,53.9964,35.5600,46.5910,52.5695,63.4956,28.2462,65.1062,62.3388,61.1895,38.4619,31.6273,61.8222,32.6530,12.0140,41.9203,35.4833,58.0909,19.6869,26.9309,36.4960,32.6477,67.9772,33.4754,38.3176,51.4400,59.9106,37.9435,34.3462,58.8622,20.4711,49.9765,30.9807,48.1011,48.7620,21.9737,40.3446,32.9345,66.4774,39.2711,54.6523,24.8744,63.8000,56.7923,29.3333,43.3902,64.4711,28.9803,38.5882,48.3121,49.8647
05/02/2020 14:00:00,40.5304,42.0036,44.0740,44.1983,52.2175,57.9093,52.1332,39.2258,51.2026,35.1100,47.6017,40.4077,39.3550,52.7393,41.2143,51.5006,54.8474,63.4478,30.9154,64.8123,67.3190,62.0579,36.9647,39.0545,63.7944,35.3831,15.9062,48.5429,48.7042,63.8662,22.6331,34.3596,46.7280,38.5841,70.1441,40.9746,43.3206,52.7104,61.3085,44.0174,38.4101,59.5108,23.2311,59.6383,33.0108,50.1852,53.7230,24.2474,50.8795,31.3855,70.8377,42.7415,61.8917,30.0651,66.1881,62.1667,41.7986,49.0045,64.9878,43.3648,54.4176,50.3451,55.9876
05/02/2020 15:00:00,35.3494,55.5509,40.3654,47.8407,56.3568,58.5963,51.2482,48.8464,44.7948,37.7450,48.6712,42.9641,44.0100,49.9036,46.2143,51.6854,57.4200,61.1304,31.6346,63.1358,65.1460,61.8579,29.6360,43.1636,62.0722,36.0627,18.4211,46.0401,50.1583,62.6065,27.8137,34.1628,48.9600,42.8561,65.1522,44.3425,40.7529,51.2792,56.6704,49.0478,37.6311,58.2270,23.7744,61.9262,40.9181,50.7159,52.0108,21.5000,58.2590,27.4982,65.4245,39.7748,62.1119,29.3791,64.5931,60.4839,51.2623,44.1768,62.8167,54.9113,56.6118,50.9385,55.5299
05/02/2020 16:00:00,30.9241,55.5945,49.2409,51.9483,55.4288,56.9630,49.2996,59.2433,33.7586,35.0000,48.4830,42.1026,42.1300,44.4607,43.8057,43.4112,57.4937,58.5565,31.8827,56.3284,57.4821,56.3105,24.8964,38.5758,56.8722,30.2855,14.1364,41.1232,46.8125,54.3948,36.5444,29.6319,44.0160,40.7907,62.2816,41.1097,32.3294,48.6976,46.0241,49.0174,33.2185,56.5811,22.5400,54.4188,43.9916,51.3004,44.0399,18.4579,56.8096,23.8564,59.4434,31.1904,54.1761,19.6628,58.2010,59.5625,48.0072,32.7357,56.1600,52.7817,55.4882,45.5176,52.2030
05/02/2020 17:00:00,20.8228,43.6655,56.5126,50.6988,47.6121,51.4556,42.7099,53.3124,26.5474,26.7250,44.0288,31.6462,29.7450,37.7000,32.1457,29.6640,50.5705,52.6000,28.2615,47.5494,52.3338,44.6947,33.6489,30.2424,42.8778,14.7590,6.5031,43.0254,33.3917,43.0429,39.2635,16.1830,29.5520,28.4561,58.7728,26.9261,17.8559,41.5360,34.3015,41.9913,25.5756,53.1081,17.8000,42.8362,36.3048,46.8269,35.5962,9.8105,47.3675,22.0436,54.6849,15.5311,43.7963,0.8070,50.9277,55.2119,32.4797,24.4268,46.3333,39.1014,48.4059,37.9187,48.1632
05/02/2020 18:00:00,14.1899,34.3673,53.4638,46.9785,34.3327,44.1278,35.3937,47.2412,31.3595,17.8750,40.4695,19.5974,17.5050,33.5464,24.2343,20.3669,43.1295,44.5870,22.5808,41.3716,49.3061,33.8263,43.3950,27.8515,29.1056,1.9169,2.6512,48.1119,24.2375,33.1571,30.4040,2.3894,18.9867,16.6131,55.1353,15.9037,7.2235,34.0744,24.9332,35.2826,18.9252,47.5784,16.6022,35.1671,26.3217,39.9770,35.8596,6.2737,35.6145,26.7582,48.8094,5.5207,37.7872,0.0000,44.5772,48.9857,16.1203,26.5598,37.0644,28.0366,39.8412,38.6593,43.4373
05/02/2020 19:00:00,16.5835,32.4873,49.0157,44.2419,22.9770,39.8926,29.9783,43.9505,38.2259,11.1650,39.1034,14.9231,9.7650,35.7500,20.6400,18.8753,43.6284,40.7304,17.6308,41.7802,49.6646,29.1526,43.8777,27.4576,19.3444,0.3000,1.3039,48.8819,23.9417,25.0468,23.8170,0.0000,11.0760,11.3897,59.9221,10.6776,8.1941,29.9288,23.6221,27.6652,13.7454,42.5216,17.9511,33.5825,19.2675,34.9053,38.1103,0.7263,28.4880,27.9564,48.9509,1.4267,38.4128,0.0000,40.3535,43.7167,7.7464,35.6241,32.7044,24.6155,36.1941,47.2802,40.4159
05/02/2020 20:00:00,17.7823,33.4273,45.6906,43.5733,15.1374,36.8722,26.5364,43.5515,40.8207,5.8950,34.9000,14.2359,12.2700,33.7964,16.4257,21.9691,41.5168,40.7478,14.9135,49.0802,45.7894,27.5526,43.6914,24.7485,11.1278,0.4048,1.4748,45.1588,28.4000,23.0013,19.4635,0.0000,5.3480,10.1944,65.2853,7.7575,14.0265,28.1184,21.1141,22.9522,5.9185,41.2973,17.3867,35.7054,16.7747,28.4876,36.7704,0.0000,28.6349,21.4782,58.4113,0.5037,40.0523,0.0000,39.9792,41.9571,2.8188,39.1643,35.3056,18.7606,34.1529,57.6440,36.4786
05/02/2020 21:00:00,26.8430,32.9164,44.7874,46.0064,12.5311,34.5278,26.2253,44.2010,39.5397,4.0050,30.0000,15.0103,16.9600,36.7679,11.5743,23.1169,48.1800,43.3261,12.4654,56.9728,49.5833,28.4789,41.9705,23.3697,6.1778,0.9819,1.5683,41.6429,31.7167,26.5805,13.6833,0.3745,5.1840,11.7430,67.4985,5.9388,16.3000,27.3864,23.7236,20.3913,1.9571,45.2703,14.1700,38.8376,16.1759,26.4569,30.7718,0.0000,30.5374,17.4036,61.2226,0.3119,40.3385,0.0000,45.2218,43.0750,7.0536,40.8911,40.3489,13.5099,34.4118,58.1659,34.3493
05/02/2020 22:00:00,40.4177,31.0727,43.3512,46.9244,12.4922,32.4333,28.7842,45.5340,35.4595,7.7150,31.0475,14.5462,18.0100,42.2964,7.2543,20.1388,56.5284,44.1348,11.7538,58.2136,53.4232,30.7263,35.6935,25.1394,4.6667,2.0976,1.9024,38.5802,31.4500,29.6766,14.7672,6.1096,15.7173,15.8981,63.9507,6.9246,16.1441,25.6112,26.5749,21.2261,6.2681,49.5054,11.0078,39.8644,17.4964,26.3703,28.4418,0.0526,33.7108,17.0073,57.9264,0.3763,38.5413,0.0000,49.0554,45.9690,17.6710,38.5938,45.0544,15.1986,35.0706,49.1242,35.7612
05/02/2020 23:00:00,51.4266,33.6673,45.9528,43.6308,7.9623,30.7815,28.4028,49.8598,31.1086,14.1950,37.1746,8.4923,15.9800,47.1357,6.3457,14.6517,58.0526,39.7957,9.2038,58.8210,56.4582,25.7526,30.7806,23.0455,0.2222,3.3663,3.3287,36.2836,27.3000,33.4558,18.6520,12.7723,30.7613,18.3215,61.0412,12.6261,16.8235,22.1760,25.1623,20.7174,13.7513,46.9324,9.4767,42.7416,14.5048,25.4081,33.0451,0.1526,30.5964,13.4073,51.2868,1.2230,34.7569,0.0767,46.7693,58.2601,22.5275,29.4786,48.8000,18.4310,34.8765,38.3912,40.0910
06/02/2020 00:00:00,47.9899,38.3636,50.9693,43.0052,12.7953,29.7259,30.6012,52.3072,33.8862,21.3100,48.5644,9.6692,15.0750,46.4857,4.4743,18.8090,57.5716,40.4261,5.7192,59.8370,57.7962,28.6316,33.8921,30.3273,0.0000,4.5602,4.0004,42.0424,22.3333,43.7156,25.2444,15.7223,30.3960,18.1579,58.4485,9.8149,19.3059,30.1520,21.5397,21.3913,17.4908,46.7432,12.7189,45.7913,12.3940,30.8103,39.8089,0.6263,28.3373,24.7691,41.1906,5.3259,39.6193,2.7581,52.9366,59.0012,32.0159,30.6795,57.6667,26.6606,32.6529,37.1451,46.9045
06/02/2020 01:00:00,45.1810,37.7527,43.3173,38.5076,14.4409,36.7889,26.3534,44.9907,44.7207,5.9950,11.6136,5.3615,17.1700,43.0786,7.5657,16.8129,55.9242,41.9087,9.6827,64.9432,54.7627,13.5368,35.4137,14.6818,4.1111,1.1554,4.6804,34.1689,28.6667,47.1182,20.4821,9.0266,25.2013,14.2654,23.2493,6.7604,22.5912,4.4296,17.2839,23.3783,20.3101,35.8595,14.1578,49.2940,19.9157,13.8770,47.9981,2.6842,30.5506,2.1309,19.9491,4.2541,45.7587,0.0000,57.2614,54.7827,28.6768,30.4598,64.0511,31.3634,36.6235,26.9725,39.3368
06/02/2020 02:00:00,39.4089,44.3236,48.8039,33.8477,15.9514,36.7037,28.8107,50.8340,52.4819,7.6550,15.9610,9.0769,15.7250,41.2857,11.7886,26.0831,56.2084,39.8043,16.6154,69.0691,54.6346,15.3421,44.3683,17.9636,0.0000,3.1060,5.0309,41.0520,29.2875,39.5961,27.6021,8.2234,29.1707,15.5421,28.9750,11.0761,21.5735,5.6032,14.3045,19.6783,17.9227,42.4892,18.4067,53.9262,18.6639,15.9484,55.0014,2.6105,28.6843,2.4945,28.7038,1.7015,46.6385,0.0000,55.6287,60.1423,25.8899,39.7259,60.4489,33.4408,35.3941,31.5440,43.8781
06/02/2020 03:00:00,37.4873,49.7436,53.0346,29.8419,15.4611,35.7296,35.7644,56.5515,56.2983,11.7600,19.3254,10.9769,18.0400,42.8893,14.5429,33.3034,57.7032,41.5478,25.0385,71.5802,54.4300,21.9421,50.6906,22.2576,0.0000,3.8265,5.7136,44.7017,27.5042,30.0377,32.1350,11.6011,33.5533,17.0047,39.9706,14.8246,22.4853,9.7488,15.3538,21.2000,14.8975,47.0459,22.4256,56.8732,21.3277,18.2986,58.7573,3.6842,34.5289,6.4000,38.4340,1.8119,46.7404,0.0488,52.9614,60.9762,21.4406,45.3634,54.3256,33.5408,31.8647,36.0385,47.7204
06/02/2020 04:00:00,35.6000,53.2909,60.3134,21.1733,12.9366,35.9167,32.2474,62.2629,62.3543,13.3700,19.6746,10.6744,21.3850,44.6821,16.1857,43.5770,57.4253,39.5348,31.2962,70.0296,52.8251,23.0842,57.1432,22.6212,0.0000,3.8916,6.1552,51.9808,26.7833,31.6494,37.0596,12.0628,34.8587,17.5196,52.1066,16.0731,21.3412,9.8104,12.3643,16.1087,11.8815,40.8649,27.1800,56.2356,23.0084,20.2325,62.8901,4.2263,30.7241,9.9509,47.7887,1.7089,48.3450,0.4930,50.7723,59.5268,22.2522,52.8143,54.8956,32.9239,30.6000,41.8758,50.4055
06/02/2020 05:00:00,32.5709,52.1073,64.2228,18.9401,9.6230,36.3352,34.5518,64.8598,64.0785,16.9400,20.1627,8.2462,19.6300,46.3464,15.9400,46.2680,55.7537,38.0652,35.3231,64.1877,51.7445,27.7316,58.6295,23.0333,0.0000,3.5084,7.2732,56.7175,25.5125,41.4273,34.0435,13.4330,33.8000,20.3075,56.5772,15.5358,21.4294,12.3408,8.5683,18.3391,8.8521,37.3351,32.8600,52.4222,28.8494,23.1201,63.8775,7.4526,34.6867,17.9945,53.8132,4.3711,52.6202,1.4977,51.0901,59.3345,22.6899,54.1179,59.1467,28.4000,31.5706,43.6374,53.0279
06/02/2020 06:00:00,23.7722,41.1236,64.0803,17.8860,3.1210,32.4500,34.2466,61.9670,65.1190,13.9100,20.8898,3.2077,15.4150,44.3929,13.9486,47.2275,50.4516,37.0783,34.0288,50.6506,49.2479,25.7632,58.2813,29.7394,1.7444,1.1904,5.8670,58.4655,15.3083,42.1792,27.5939,11.4383,33.0667,14.7645,54.2706,13.7694,17.0412,16.2608,7.4739,11.4304,4.0647,32.4892,26.4456,43.3497,27.1771,24.1594,64.3080,6.2947,31.3434,19.1345,52.4057,7.5800,55.2706,0.3256,46.1099,55.5750,21.2826,55.8036,55.3267,23.0282,28.1412,44.1231,49.0622
06/02/2020 07:00:00,12.2342,28.7727,59.5543,19.7163,0.1918,27.1037,20.2901,54.9309,58.6457,11.4000,14.5356,0.0000,8.6950,45.0571,11.5486,41.1006,47.7326,41.2348,24.5942,44.2951,48.9559,17.3895,50.5187,32.9485,5.2944,0.0000,2.4797,55.9994,7.1292,34.3039,19.0781,8.0851,28.4827,11.1879,40.3662,9.8104,9.5029,14.0144,13.5658,5.7304,1.3235,29.5486,22.4311,34.8732,19.4398,23.1163,55.2601,1.6158,22.9952,18.1927,36.6151,10.8800,56.0110,0.0000,36.9921,48.4250,16.8971,51.6875,46.3000,16.3634,22.8059,46.8615,45.0095
06/02/2020 08:00:00,2.2190,15.3855,52.1559,21.5831,0.0000,20.9370,12.1783,45.1062,49.6060,6.8650,5.6220,0.0000,2.9350,43.4357,12.6200,27.3944,42.7411,43.4000,13.6846,39.2877,46.3665,14.5789,42.0094,31.6545,6.9056,0.0000,0.4549,47.7311,1.3833,16.3403,11.0973,4.6106,24.3200,6.7084,14.9176,8.0455,2.7588,13.6232,11.3281,4.6870,0.0092,34.0838,20.4756,25.0188,10.2084,20.4989,46.0197,0.0000,18.1566,17.2218,11.3170,13.2889,45.6716,0.0000,19.1762,36.3238,6.8623,41.6080,27.4044,6.6915,16.3000,47.7835,43.4905
