quantity,mean_mass_concentration_of_pm10_ambient_aerosol_in_air
units,ug/m3
Aberdeen,Blackburn,Bradford,Bournemouth,Birmingham,Brighton,Bristol,Burnley,Barnsley,Cambridge,Cardiff,Coventry,Crawley,Dundee,Derby,Doncaster,Edinburgh,Exeter,Aldershot,Blackpool,Glasgow,Gloucester,Huddersfield,Hull,Ipswich,Leicester,London,Leeds,Luton,Liverpool,Manchester,Chatham,Mansfield,Milton Keynes,Newcastle,Nottingham,Northampton,Newport,Norwich,Oxford,Peterborough,Plymouth,Portsmouth,Preston,Reading,Swansea,Sheffield,Slough,Swindon,Southampton,Sunderland,Southend,Stoke,Basildon,Telford,Middlesbrough,Warrington,Wakefield,Birkenhead,Wigan,Worthing,York,Belfast
16/03/2020 05:00:00,5.2316,7.0945,5.4780,15.6570,5.5743,20.5444,8.5968,6.1979,4.6103,10.3200,10.8966,6.2513,16.9600,5.5571,7.8229,6.9039,7.1168,12.3783,10.8673,8.8617,8.2247,5.7053,4.5360,7.5364,15.4167,7.6663,16.5789,6.0209,13.2708,9.4610,5.5082,15.9340,7.3160,9.4860,5.2956,7.5933,8.2412,8.1136,12.4754,6.8435,10.6639,12.7730,13.4444,8.3282,8.7783,6.7420,5.3939,11.5632,7.4843,12.1109,5.5057,14.6170,7.3936,16.4930,5.6683,6.1643,8.4623,5.3107,9.2289,8.0831,19.3294,8.0088,7.6736
16/03/2020 06:00:00,5.3873,7.1982,5.9291,16.4017,5.0821,20.3981,8.8178,6.1196,4.4595,9.8000,10.0559,5.8949,16.7700,5.9571,7.4171,8.0781,7.8295,10.7000,10.5115,9.2099,8.0414,5.4368,4.6547,6.9606,13.9611,7.3819,16.0675,6.7910,9.9333,10.3649,5.7325,17.2447,7.2333,7.9467,5.5066,7.2351,7.8206,7.5416,12.5040,6.7783,10.5244,10.9649,14.1011,8.7188,9.1578,6.4975,5.5587,10.3789,7.7916,13.5673,5.6264,14.9696,6.6514,17.1209,4.9584,6.7208,9.1130,5.6848,9.7333,8.6254,18.8471,8.5538,8.9592
16/03/2020 07:00:00,6.1532,7.1964,6.2118,15.2965,5.9817,18.6222,9.6597,5.6763,4.1517,9.5050,13.4627,5.9821,15.3600,5.5857,8.1200,8.8438,7.0874,11.6043,10.8423,8.6247,6.8129,5.3053,4.9633,9.0394,12.4000,7.1060,15.4052,7.6734,8.4250,12.5195,7.0757,18.8734,7.8547,7.8458,7.7110,8.2276,7.7588,9.4024,13.5256,7.0522,10.3437,13.2568,14.9911,8.8141,9.9867,8.7622,5.7009,10.6526,7.5072,14.5145,7.4226,14.5852,6.4165,16.0837,4.6010,7.9911,10.6275,6.0812,10.0333,9.9451,16.5471,9.3868,8.8328
16/03/2020 08:00:00,6.9291,8.6345,6.7457,13.7279,8.2023,15.4963,11.7704,6.3804,3.7284,9.5450,19.1966,6.4692,12.6250,6.2643,8.0343,8.1315,7.2032,11.9609,12.9788,8.7988,8.0654,6.0421,5.6914,11.2848,11.2333,6.5337,16.7029,8.7198,8.3750,16.4091,10.2964,18.0479,8.3907,7.6449,11.2154,9.4403,7.5294,13.7104,13.5945,7.3000,9.3235,15.6541,16.4389,10.1953,11.7819,12.4562,5.0878,12.2895,7.3554,16.1673,10.1868,12.7556,5.6743,12.9209,4.0218,8.8720,13.5087,6.1893,10.9678,13.3521,13.5706,10.5033,9.2672
16/03/2020 09:00:00,4.5025,9.5509,6.3961,12.2221,8.2825,11.8574,10.6933,7.1804,3.0233,10.1850,19.4661,6.2615,9.5050,6.1857,6.1343,6.0393,5.3421,11.8652,12.1596,8.8778,5.3871,5.3632,5.1770,7.0152,11.5111,5.7060,16.1875,7.2644,7.4708,15.5286,12.0106,12.4457,7.1653,6.1140,10.1794,8.1642,6.3118,13.4024,12.2251,5.3087,9.3353,15.2649,16.1978,10.2000,10.6422,13.5700,4.0408,10.6474,5.7843,14.3527,8.7943,9.8089,4.7881,10.1326,3.4307,9.0554,13.8841,4.7286,10.4322,14.0817,11.5412,10.0747,7.3289
16/03/2020 10:00:00,5.8215,10.2018,6.7677,11.1709,5.8093,9.4944,5.8241,8.7216,5.1621,11.3550,14.3051,4.8385,6.7100,5.6036,5.0286,4.8511,3.7358,11.2522,6.6346,10.2062,6.4772,2.7053,7.2281,9.9939,12.3611,4.6084,12.1192,6.5616,6.5917,12.2584,12.7587,8.5117,6.0827,5.5850,9.8912,5.9881,5.9500,8.7904,10.0372,3.6609,9.7244,12.9432,14.3322,10.5510,6.5048,11.1657,5.6277,7.1053,3.1277,11.9473,10.4528,8.0585,4.6835,8.7209,3.8129,10.0179,11.6319,5.2214,9.8578,12.8958,9.7647,9.1549,10.8726
16/03/2020 11:00:00,8.0899,10.8891,8.4370,9.0140,5.8342,8.5685,4.8771,10.1010,8.2638,11.8500,10.5424,5.2385,7.2000,5.5464,6.1543,6.4360,3.8537,10.7870,7.6615,10.7778,6.9802,2.7263,10.1964,17.5061,14.0111,4.8711,9.8007,7.9412,6.8125,11.4519,13.0021,8.2553,7.3560,6.1346,10.9199,6.3791,6.5500,7.0672,9.0075,4.4130,9.7176,11.2216,11.1133,11.0805,7.5458,8.4353,8.2953,7.9579,3.0663,8.9127,11.8774,6.8919,6.3945,7.9907,5.0089,10.0393,10.8478,7.3491,9.6833,12.1155,8.6647,7.5604,9.0124
16/03/2020 12:00:00,7.8722,11.6036,10.6032,10.0773,7.1735,9.2926,6.5798,11.5804,10.5647,11.1500,10.2576,6.3231,8.4400,5.3500,8.0314,8.5197,4.3537,10.9087,8.4135,11.9963,5.3376,4.3263,12.2633,18.6727,15.5333,6.3301,9.6817,9.9068,7.4667,11.6247,12.7742,9.6340,9.0707,6.9206,9.9912,8.2925,7.5235,7.1816,9.4452,5.7087,9.1975,11.1568,10.8567,11.7235,8.3000,7.9544,10.2174,8.4684,4.9482,9.3455,9.7642,7.7926,8.1367,8.7535,6.0653,9.0923,11.1855,9.9741,9.9767,12.0085,9.1706,8.3802,10.8652
16/03/2020 13:00:00,7.4557,11.2818,10.7402,9.7355,7.6397,9.8315,6.6553,10.8330,10.2845,8.8650,9.6390,6.4949,8.6800,5.6536,8.6086,8.5522,4.6495,10.6391,9.0788,12.2321,5.7125,4.5474,11.5151,12.4000,14.2889,7.2747,9.9839,10.2011,7.4875,11.9156,12.0447,10.4074,9.8360,6.8000,9.6029,9.1284,7.3176,7.2704,9.2588,6.2696,7.5908,11.4568,11.4311,11.6450,8.9458,6.8212,10.1399,8.9895,5.1373,9.8200,9.9415,7.9822,8.5394,7.8000,6.2406,9.0750,11.3159,10.1616,10.1622,12.3437,9.7176,9.1011,11.2109
16/03/2020 14:00:00,7.6861,11.6527,10.6575,9.4337,7.5518,9.8537,7.2024,10.5701,10.6284,7.8250,8.6254,6.5103,9.0550,5.8214,8.6657,9.4185,4.2926,10.2304,9.3385,11.9938,5.5741,5.3158,11.6784,11.3788,13.4611,8.0265,10.3308,10.6062,7.2167,12.1558,12.1581,10.8723,10.4133,6.7009,7.6993,9.2493,6.9206,7.7240,9.3005,6.7739,7.7050,11.5973,11.6356,11.8148,9.3506,6.2675,10.7479,9.4737,6.7410,10.2273,7.9585,8.1437,7.8734,8.0558,5.9802,8.4548,11.3116,10.6821,10.3744,12.8845,9.8471,9.8220,8.6483
16/03/2020 15:00:00,8.0076,12.2291,11.7953,10.0407,6.5062,9.6296,6.7403,11.3052,10.6647,8.9750,8.1475,6.2333,8.8300,5.8750,7.2114,9.6697,5.3474,10.7522,8.8500,12.2420,8.4510,5.8263,12.3964,11.7879,12.1389,7.7494,11.4177,11.9028,8.0500,12.2935,12.4264,13.1287,9.4187,7.4103,7.5978,8.3664,7.2647,6.9264,10.7894,7.7478,8.8874,12.1757,11.6700,12.3087,9.4012,6.4449,10.2681,9.6684,8.4651,10.4036,7.7453,10.1193,6.6743,10.3116,5.0584,8.5155,11.2029,11.3839,10.6244,13.0507,10.1000,10.2879,10.5811
16/03/2020 16:00:00,7.5797,11.4618,10.7850,10.6500,7.3362,10.2926,7.3759,10.3258,9.5069,8.7950,9.5610,6.3462,8.4500,6.6643,7.9657,9.2556,5.6579,11.3391,9.0250,11.8679,7.4468,7.8158,11.0489,11.9182,10.4444,8.0470,11.4379,11.4333,8.8667,12.4558,11.3690,13.3096,10.5467,7.9103,8.6015,9.3731,7.5853,8.0552,12.3256,9.5130,9.6580,12.4838,11.8300,11.9523,10.1301,7.7654,9.8883,9.9632,9.2494,10.2091,8.7660,10.8400,7.1477,10.5907,5.9634,8.8536,10.9826,10.4286,10.6644,12.7606,11.3882,10.6505,11.2861
16/03/2020 17:00:00,8.2228,11.6982,10.7339,10.5634,8.4358,10.1722,7.5099,10.4866,8.9776,7.7900,9.6237,6.3564,6.3950,7.8000,8.2857,8.8567,5.2916,11.2826,9.1519,11.7074,7.3510,7.2895,10.6590,12.8303,8.1444,7.5434,11.0633,11.3113,9.3292,12.8013,11.4131,13.7170,9.8960,8.6720,8.6537,9.1567,7.7824,8.1144,10.5040,10.4478,8.3395,11.8946,12.5556,12.2597,10.6398,7.8993,9.3549,10.6211,7.5916,10.9164,8.9358,11.5659,7.7477,10.7488,6.6693,8.4875,11.1594,10.0500,10.4756,13.2099,11.5765,11.1901,10.5811
16/03/2020 18:00:00,8.8443,11.7745,10.0213,10.2878,8.7903,9.9444,5.0901,10.1443,7.3147,7.9000,7.8678,6.5795,6.0550,5.4893,8.1229,7.0438,2.9853,11.7174,9.0038,11.0235,5.9407,5.0789,9.4360,13.7424,6.9278,7.6060,10.3125,10.0339,10.2000,12.7260,10.9620,12.5596,8.0027,9.4832,6.5654,8.2896,7.8618,5.9456,8.5000,8.8391,7.4126,12.6676,13.1800,12.2322,10.0892,6.9120,7.5854,11.5000,6.0060,12.0400,6.6585,11.1215,7.1853,10.4953,6.2069,6.8131,11.2319,8.4723,10.2733,13.3592,11.5529,10.3648,9.6811
16/03/2020 19:00:00,9.3392,12.7600,11.2575,10.7023,8.7350,13.1722,7.3613,11.4113,8.4388,9.9650,9.2864,8.4513,8.7400,6.7214,10.2400,8.2792,4.4547,12.7565,10.8019,11.2778,8.1274,6.6053,10.4216,15.3091,8.2778,10.4723,10.7455,11.0056,12.2208,12.6961,11.9733,14.0809,9.6733,11.1458,7.9449,10.7910,10.1529,8.0224,10.3080,8.0304,8.9672,13.8243,14.9600,12.7060,10.5036,7.1876,8.5474,11.9105,7.9410,13.9455,8.2811,12.6519,8.0284,13.0209,6.8802,7.5196,11.8087,9.4679,10.6278,13.8056,14.0471,10.6714,10.3378
16/03/2020 20:00:00,9.3152,13.0709,11.7866,10.6570,8.2463,12.4722,8.1399,11.8773,9.6259,11.5800,9.9254,8.3282,8.7450,7.5357,9.7943,9.5590,4.9337,14.3174,11.6750,11.4765,8.6943,7.2526,11.2281,14.1576,8.4111,10.5831,9.2509,11.7921,9.7292,12.4545,12.4483,12.8755,9.3800,8.9860,5.9787,10.6358,9.4794,8.9856,10.4523,9.0130,9.1748,14.6892,13.7500,12.8383,11.1313,8.4286,9.2685,11.0368,8.5590,13.0382,6.1453,13.4911,8.0587,12.6326,6.7554,7.5137,11.9841,10.5348,10.5467,13.8056,12.8647,11.0451,10.6652
16/03/2020 21:00:00,9.8494,13.6473,12.3520,13.3581,8.4623,13.5574,9.7170,12.6835,10.1664,12.5550,9.3458,8.7949,13.5700,7.9250,9.5286,10.2764,5.7821,15.2609,15.9885,11.9136,9.4209,8.5421,11.3914,13.4879,10.5500,10.4217,10.3221,12.0175,8.8542,12.0636,12.4997,11.4830,9.9667,8.5159,6.2412,10.6724,9.1000,8.7480,10.6643,10.2087,11.4252,13.6838,12.2878,13.3161,13.0614,7.6258,9.8028,13.5000,11.3807,12.7945,6.4377,14.1415,8.3018,10.2326,6.7911,8.3994,12.0449,10.8661,10.3433,13.9380,14.0941,10.7934,10.2189
16/03/2020 22:00:00,9.6241,13.1818,12.3654,12.4337,8.9027,11.7574,8.9996,12.7763,9.8853,10.2400,9.0508,8.7538,15.7400,8.5143,9.4000,10.0764,5.7537,14.5565,17.6019,11.3296,8.8156,8.0579,11.2050,12.7727,14.4111,10.1699,13.4979,11.5045,10.4333,11.0662,12.2422,15.1277,9.0373,9.1935,7.4934,9.7604,8.7500,8.3840,11.8653,10.8043,11.3445,12.7730,11.0244,12.4899,13.7795,6.8406,9.4188,14.8368,11.2843,11.7982,7.9377,13.9970,8.2761,11.2442,7.0426,9.0327,11.3565,10.3723,9.7611,13.0986,12.5294,10.3198,11.9348
16/03/2020 23:00:00,11.4228,8.9909,10.5685,14.0041,9.2370,13.9889,10.3150,9.5433,9.6448,10.0100,9.2542,8.6051,21.2750,10.2714,9.0600,9.2629,7.7295,12.3478,19.9808,7.7370,9.5677,8.9895,10.3158,11.1424,17.9611,9.3133,16.9566,10.4034,10.6000,8.5286,9.8796,19.3255,8.6600,8.5037,7.3456,9.1030,7.1176,8.8536,16.9668,11.6609,9.5286,11.1081,12.2778,8.2591,15.7048,7.9601,9.3272,16.7000,12.1542,14.0927,7.7660,16.9622,8.0927,14.3070,7.4347,9.0899,9.0145,9.8268,7.6656,9.2549,13.3235,9.1956,11.4159
17/03/2020 00:00:00,7.1405,9.4309,8.8291,11.9831,7.6475,12.1537,10.8557,8.4979,7.8207,9.9550,9.1915,7.6897,19.7100,7.1857,8.7914,7.6163,7.2989,10.8087,19.0058,9.9198,7.8521,8.5316,8.4237,8.9242,13.4000,9.4205,18.9805,8.8023,11.2792,9.0688,8.6802,21.7819,8.0013,9.6327,5.3287,8.8821,8.2147,8.9296,16.0809,10.3957,8.5857,10.1054,11.1578,9.9322,16.1000,8.1311,7.7718,17.3632,10.5542,12.4236,5.4151,18.9067,6.9413,17.8116,6.1257,8.3554,8.7203,8.0482,8.1789,10.1366,11.7176,8.1000,9.8428
17/03/2020 01:00:00,10.0797,11.6564,10.5378,8.0424,11.3630,12.1963,10.8126,10.7351,8.2672,12.5750,8.7593,10.5077,15.6100,9.3429,11.7143,7.2045,8.2347,7.4913,11.3865,12.6938,9.1023,10.6053,9.1482,8.6485,18.9000,10.6807,16.0597,9.2136,13.9792,12.5597,9.6657,21.5574,10.2427,13.8477,6.9779,11.1052,12.3353,9.6904,9.2000,12.5826,8.7109,7.0730,8.8867,12.3879,11.7482,8.7717,9.0371,12.9895,12.0060,9.4164,7.0906,22.0667,9.6450,21.9419,10.1386,10.5857,10.7522,7.8339,12.4522,12.1634,12.7765,8.7352,11.8711
17/03/2020 02:00:00,9.6241,12.0291,10.1622,8.2529,11.4802,10.7093,10.6628,10.5876,8.0000,15.0500,8.1017,10.7615,14.0250,9.0429,11.2771,7.0888,7.8916,6.8652,9.8115,13.8407,9.1433,11.2316,8.8978,8.6727,23.4444,11.0940,14.2642,9.1390,12.3583,13.0857,9.4033,20.3532,9.8067,13.0729,6.7412,10.6015,12.9647,9.1456,9.2975,11.2348,11.2353,6.4216,8.1633,13.3362,10.4000,8.4375,8.6164,11.2789,11.9542,8.8927,6.5208,20.5467,9.7642,19.6047,10.3950,11.7048,10.9884,7.7446,13.0567,12.6958,11.2706,9.0242,11.2010
17/03/2020 03:00:00,9.4734,11.5673,9.1764,6.3866,11.1175,9.1630,9.1004,9.7763,8.0526,13.1600,7.5695,10.6051,13.0700,8.1214,10.7657,7.3197,7.7179,6.5435,9.5615,13.6877,9.0224,9.9211,8.6072,8.2606,24.6889,10.4735,12.5796,8.8085,10.6833,12.6494,8.6951,18.5085,10.0893,11.0439,7.8985,10.1672,11.0471,8.4128,11.4804,9.5348,11.3622,6.8000,7.2444,13.0510,9.3819,8.3954,9.0488,10.1737,9.6759,7.4200,7.3208,18.3215,9.4743,16.8767,10.0139,10.8613,10.3696,7.7670,12.6800,12.1338,9.8294,8.7341,10.9249
17/03/2020 04:00:00,10.3139,11.3582,8.6874,8.1657,11.8381,8.8907,9.2300,9.4660,8.1431,11.9750,6.7322,11.0410,12.5100,8.6429,11.0229,7.4657,7.3800,6.5304,10.1154,13.6642,8.9513,10.3421,8.6007,8.0879,23.2167,10.9036,11.7767,8.6006,9.7917,12.8182,8.4559,16.5766,10.3413,10.3252,8.7449,10.3358,10.9059,7.9016,15.4618,8.3043,11.1076,6.9000,7.0856,12.8443,8.9904,8.0572,9.1700,9.8316,10.0807,7.4255,7.7717,16.8926,9.9982,15.3651,10.6238,10.0667,10.4130,7.7920,12.9244,11.9592,9.8118,8.9868,11.8721
17/03/2020 05:00:00,9.4392,10.7945,8.1417,4.9395,10.6494,8.6148,7.7103,8.8546,7.5543,9.7500,7.2203,9.9564,11.1100,8.3643,9.7429,6.7376,7.1895,5.4435,7.8077,13.1975,8.7871,8.6842,8.3007,8.3485,18.4333,10.0783,9.4369,8.4243,7.9250,11.2909,8.1140,13.9585,8.2680,8.6953,9.3176,8.9112,9.5588,8.0856,14.5357,6.6261,9.9832,5.7432,6.1922,12.2396,7.1554,8.3710,7.9023,7.8053,7.0398,5.8909,8.4698,14.3926,8.4881,12.9349,8.8059,9.2780,9.3304,7.5670,11.2922,11.1352,9.3941,8.9505,11.2886
17/03/2020 06:00:00,10.7430,10.9836,8.1921,6.3826,11.9864,9.1648,8.0455,8.8608,7.8422,8.6150,7.6373,10.5385,10.8700,8.9286,10.6886,7.0792,7.7863,7.2522,8.4635,13.5296,9.1544,9.1053,8.6252,8.8000,15.6778,10.3361,9.3468,8.8633,7.4708,12.1260,8.4614,12.2713,8.5320,8.0850,9.8949,9.5806,9.1824,8.2888,12.3844,6.2217,9.4067,8.0595,7.0800,12.6275,7.3277,8.4802,7.7850,7.9895,7.3566,6.9164,10.0528,12.4252,9.1330,11.6674,9.4337,8.5000,9.7435,8.2938,11.9044,11.6366,9.9529,9.4264,11.3821
17/03/2020 07:00:00,9.2316,11.3327,8.3756,5.7628,11.7809,8.0796,8.0597,8.8959,7.5336,6.2950,8.0085,9.5077,8.6950,8.2679,10.1714,6.4517,7.6484,6.9435,6.1769,12.8531,9.2236,8.8211,8.6914,9.2424,12.2778,9.4506,8.5348,9.4316,5.9042,13.3675,9.3170,11.3032,8.1200,6.5523,8.4081,9.3985,7.8618,8.1088,8.6724,5.7261,7.5487,7.7297,7.4078,12.7805,6.0807,8.7078,7.2484,6.6368,6.5651,7.3164,8.6547,10.2911,7.5165,10.0930,7.4525,8.1071,10.3000,8.5571,11.4033,13.1676,8.7471,9.4670,11.8990
17/03/2020 08:00:00,7.5203,11.3582,9.1157,4.3390,13.0350,8.0722,8.0253,8.5753,7.0198,5.3500,8.3661,8.9795,7.6200,7.1571,11.9057,6.6669,7.7474,5.6217,7.0904,11.6062,8.1068,8.4579,8.9216,10.4909,9.9611,9.8205,9.7732,11.3887,5.5542,14.8532,10.7426,10.3798,9.9587,6.2561,10.1397,11.5127,7.7324,8.3192,6.3497,5.4913,6.9084,6.9946,8.1122,12.2329,6.8867,8.9481,6.8854,7.8895,5.7325,7.9600,9.9094,8.9067,6.8046,9.2744,6.7020,8.3208,10.8174,9.5991,10.9867,14.4690,8.3235,9.7582,10.8423
17/03/2020 09:00:00,9.9342,13.1927,11.5260,7.4593,13.9230,7.6630,9.8158,10.6845,7.4379,6.5600,10.7390,9.8769,6.9350,8.9929,13.8314,7.1146,8.4621,8.8304,8.9673,12.6654,8.9905,9.5368,10.8086,11.5182,9.0333,10.8771,11.4773,13.8232,6.9000,16.4169,12.3319,9.9447,12.8120,7.4907,10.8919,13.9649,8.8647,10.5056,5.7176,6.0304,7.8815,9.9243,8.6200,13.6034,8.0229,10.1452,7.8718,9.4000,7.2313,8.8982,10.5226,9.3074,7.5972,10.4000,7.8436,10.3714,11.7667,10.2705,12.3444,15.9296,7.6647,11.0659,13.6274
17/03/2020 10:00:00,10.3582,14.0982,13.7929,8.0064,15.1276,7.4167,11.1486,12.7412,8.2284,8.0300,11.5339,11.7487,6.9700,9.7536,15.0229,7.3669,9.7705,10.2783,10.0673,13.1049,11.3700,10.7368,12.1835,11.5576,9.9000,12.3205,12.2914,15.3531,8.6375,14.9039,12.4465,9.0319,13.7480,8.5757,12.0610,14.9731,9.8529,11.7768,6.2930,6.6261,8.7866,11.5297,7.3222,13.9148,8.7289,11.1979,8.5230,10.2789,8.0892,7.4891,12.2755,10.0459,8.7670,11.1140,9.2851,9.7810,11.5725,10.7143,11.9056,15.1042,8.0176,12.2736,14.0736
17/03/2020 11:00:00,10.6848,15.6527,15.8567,10.2349,16.1669,7.6593,12.3723,14.6093,8.9586,9.7000,13.6881,12.8821,7.2600,10.2500,16.0629,8.4444,10.5705,13.9870,10.0077,14.6802,13.4232,11.8842,12.5245,11.0939,10.9500,14.0542,12.1864,16.2299,9.6708,14.6909,13.1167,8.3096,15.4267,10.0738,11.5426,16.4851,11.1059,12.9192,7.0980,7.8522,11.2042,14.7649,7.7156,15.3906,9.3410,12.3516,9.7953,10.4947,9.1398,7.6873,11.7434,9.5926,9.8771,10.6535,10.2683,10.8946,12.2957,10.8563,12.8089,15.4648,8.2941,13.4791,16.3139
17/03/2020 12:00:00,10.8658,13.5364,15.3047,9.5308,15.0650,7.7741,12.0937,13.9505,9.7819,9.5450,14.0085,11.8564,7.1650,11.2214,15.6800,9.6517,10.7379,13.9696,9.2769,12.7630,13.4468,11.3526,11.8295,11.7242,10.6278,13.2422,10.9042,14.4045,9.0042,11.9325,12.5757,8.4734,16.0253,9.6327,11.1779,16.0799,10.5706,12.7128,7.5337,7.6826,11.3168,14.6405,7.4778,12.9188,8.9602,12.3636,11.3465,9.9895,8.7157,7.3945,11.4000,9.2467,9.8495,10.2326,9.3455,13.0131,11.0116,10.2670,10.5367,12.8085,8.2941,13.2912,16.3592
17/03/2020 13:00:00,9.7481,11.4873,14.6409,10.2448,14.2728,7.3315,12.1692,13.2082,10.4759,8.8000,13.9288,11.3282,6.9250,11.2786,15.2229,10.4494,11.0821,13.0826,9.0731,11.3481,13.0433,11.4316,11.5683,12.5303,10.1611,12.3096,10.3764,12.8107,8.5917,10.7844,12.0091,8.8447,14.9933,8.5514,12.3647,14.9433,9.3853,12.5560,7.6055,7.8261,10.2118,13.6946,7.3433,10.8362,8.9434,12.1823,12.2615,9.4053,9.8120,7.8782,12.6660,9.3222,9.6679,10.0116,8.3386,14.2524,9.8290,10.1616,9.4300,11.1803,7.9059,11.0121,15.2488
17/03/2020 14:00:00,8.1532,10.2509,13.8134,10.6610,13.1926,7.4833,12.0700,11.7258,10.4276,9.0500,14.4763,11.3000,6.8450,10.3429,14.3200,10.9719,10.3126,12.8304,8.8000,9.7827,12.6760,11.5158,11.3813,13.3061,10.9056,12.6241,10.1167,12.3266,8.7750,9.5312,11.3462,8.8745,13.5693,8.9505,13.3713,13.9410,9.8294,12.9584,9.1879,8.2522,10.3840,13.2676,7.7156,9.7369,9.0301,12.0806,11.7239,9.2211,10.1048,8.3491,13.2623,9.2993,8.1532,9.6442,6.9327,14.9929,8.8826,10.5027,8.0322,10.3535,7.9000,10.1440,14.8040
17/03/2020 15:00:00,8.0506,10.2018,12.4016,10.0012,13.0214,8.2870,11.6767,10.2381,10.6112,9.2150,13.5356,11.6744,7.6850,10.7893,14.2000,11.7511,9.8147,12.5435,9.5981,9.8321,12.4316,11.1263,11.2022,13.4364,10.0111,13.2193,10.3394,12.0960,9.3292,10.1182,10.7225,8.8638,13.6613,9.7514,13.9037,13.9246,10.4029,12.7144,8.4774,8.5913,10.8555,14.5000,8.1356,10.1295,9.4554,11.6226,12.1526,9.8895,10.4470,8.4345,13.8170,9.0156,7.8734,9.3651,7.1515,14.4012,9.1739,10.7259,8.5867,10.7437,8.8706,10.6110,13.2224
17/03/2020 16:00:00,8.3772,9.8036,10.1205,11.2453,13.3393,8.4389,12.6545,9.0485,9.3017,8.9500,13.9051,12.0436,7.4300,10.6643,13.8286,11.4191,9.2453,13.0087,9.2385,9.1457,12.3061,11.4105,9.5525,13.0788,10.4167,13.4904,10.2759,10.2633,9.5625,10.2286,10.1052,9.2021,13.8973,9.9636,13.6029,14.0485,11.2059,13.1872,8.5864,9.5130,10.2353,14.0919,9.5456,9.7664,9.8398,11.8643,11.2338,9.8000,11.4120,9.7982,14.0472,9.2956,7.7771,9.4419,7.2347,12.9304,9.2362,9.5134,8.4833,10.6423,9.1765,9.8220,11.4468
17/03/2020 17:00:00,9.8620,10.4400,9.3803,12.7407,12.3930,8.7870,13.2822,9.0206,7.7888,9.9550,13.5881,11.7154,7.3750,9.8143,13.8657,9.9933,9.6642,13.9739,10.0288,10.1519,12.2475,11.9632,8.6683,13.7970,10.9333,13.6699,10.7602,9.2169,10.3250,12.1169,10.3191,9.1660,14.1640,11.2290,9.9022,14.7985,13.3706,12.7928,8.9412,10.6043,11.3328,14.9297,11.5300,10.8584,10.9590,11.3519,9.8662,10.7474,11.9325,11.8018,10.1566,9.3556,8.1422,9.6628,7.4762,10.9310,10.4159,8.1196,10.0300,12.0310,9.5000,8.7703,9.3134
17/03/2020 18:00:00,10.6709,10.2473,9.1528,10.9547,10.4856,9.3889,12.7561,8.7320,7.3121,10.7150,14.0356,9.5026,9.2150,10.1107,10.9143,8.4090,9.5905,14.6087,12.1962,9.6333,11.8057,10.5526,8.4475,13.6576,12.7556,11.6120,11.7352,9.0277,10.9375,12.0234,10.0304,9.5521,11.1947,11.3850,8.0485,11.9119,13.3971,12.5712,11.6362,9.9739,12.1580,14.0595,11.8178,10.6255,12.0554,12.0060,8.5864,12.2421,10.2578,11.9145,8.2208,9.5415,7.4211,10.2791,6.6297,8.0387,10.2899,7.6527,9.7944,11.9211,10.4176,7.9615,7.4801
17/03/2020 19:00:00,11.6987,10.6455,9.4496,12.2000,9.5066,10.1167,13.4308,9.3247,7.2250,11.3000,12.7305,8.9128,11.1850,12.3214,9.8257,7.3781,10.3358,13.4522,13.6596,10.1827,8.7684,11.7895,8.4230,13.2879,13.0944,10.2494,12.3218,9.1605,11.5083,11.5390,9.9274,11.4904,9.7693,11.6280,8.7515,10.6052,13.5029,11.5560,12.2829,10.8348,12.6664,11.9486,12.3467,11.0188,13.0687,11.7848,7.8901,13.1000,12.5133,12.9600,9.0774,10.9037,7.3294,11.6628,6.5416,8.5125,10.3580,7.6223,9.6678,11.9352,11.3412,8.0440,8.1542
17/03/2020 20:00:00,11.8772,11.6873,9.8394,11.9436,10.2409,10.3815,13.8976,10.0175,7.5198,12.9500,12.8169,9.8718,12.7500,13.6571,9.9029,7.5393,12.9379,14.1696,14.9019,11.8074,6.4650,12.4842,8.6489,10.9455,15.4000,10.5566,13.8638,9.4791,13.1667,12.5091,10.2827,13.2457,9.9693,12.7047,7.6397,10.5463,14.7971,12.2200,14.4779,11.6913,14.2815,12.8162,12.6033,12.2919,14.2687,12.1470,8.1648,14.6368,13.5819,12.5382,7.9509,12.6319,8.1376,13.4465,7.6040,8.9202,11.3826,7.9723,10.9933,12.9592,11.3412,8.8835,9.0736
17/03/2020 21:00:00,11.0468,11.6709,9.8299,13.0529,10.0946,10.3148,13.9877,9.9732,8.0121,13.4850,12.4763,9.5077,12.1050,9.4000,9.5686,8.0421,9.6705,14.2087,12.8904,11.8926,6.5369,12.7316,8.9676,9.4364,15.8333,10.3361,13.6458,9.7017,13.4917,12.3610,10.4426,13.4957,9.5640,13.3804,6.6684,9.9672,15.5765,12.0712,15.2020,12.2565,15.4857,12.7459,12.1111,12.1846,13.2639,11.4442,8.3934,13.5789,14.7133,11.4491,6.8226,13.1993,8.5385,14.2419,8.0366,7.7107,11.6884,8.4938,11.0433,12.9915,11.2176,9.1176,8.4000
