id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england
940724, 2020-05-13 18:45:34, 29748, 49.986, 0, 5703, 12025, 5754, 78, 437, 2190, 0, 1220, 0, 1705, 563, 149, 0, 999, 145, 1392, -174
940725, 2020-05-13 18:50:34, 29691, 49.962002, 0, 5710, 12049, 5769, 0, 437, 2189, 0, 1220, 0, 1705, 563, 149, 0, 1000, 120, 1401, -182
940726, 2020-05-13 18:55:35, 29598, 49.988998, 0, 5706, 11943, 5790, 0, 437, 2190, 0, 1220, 0, 1705, 563, 149, 0, 999, 116, 1367, -184
940727, 2020-05-13 19:00:34, 29471, 49.988998, 0, 5700, 11841, 5778, 0, 432, 2187, 0, 1220, 0, 1705, 563, 149, 0, 1000, 116, 1328, -171
940728, 2020-05-13 19:05:34, 29387, 49.931999, 0, 5699, 11877, 5707, 0, 418, 2187, 0, 649, 0, 1665, 568, 149, 0, 1000, 117, 1351, -293
940729, 2020-05-13 19:10:34, 29402, 50.055, 0, 5695, 12126, 5664, 31, 379, 2189, 0, 649, 0, 1346, 695, 131, 0, 1000, 146, 1290, -183
940730, 2020-05-13 19:15:34, 29566, 49.974998, 0, 5697, 12228, 5667, 115, 376, 2188, 0, 649, 0, 1308, 702, 132, 0, 999, 154, 1087, -349
940731, 2020-05-13 19:20:34, 29549, 49.903, 0, 5701, 12331, 5634, 0, 378, 2190, 0, 649, 0, 1308, 703, 132, 0, 999, 173, 1164, -309
940732, 2020-05-13 19:25:34, 29511, 50.033001, 0, 5708, 12371, 5557, 0, 378, 2187, 0, 649, 0, 1308, 703, 132, 0, 999, 168, 1253, -223
940733, 2020-05-13 19:30:34, 29525, 49.929001, 0, 5695, 12352, 5484, 97, 377, 2187, 0, 649, 0, 1308, 703, 132, 0, 1000, 190, 1134, -342
940734, 2020-05-13 19:35:36, 29448, 50.023998, 0, 5700, 12396, 5445, 47, 378, 2188, 0, 232, 0, 1308, 703, 133, 0, 999, 151, 1222, -317
940735, 2020-05-13 19:40:34, 29433, 50.077999, 0, 5700, 12390, 5483, 0, 378, 2189, 0, 232, 0, 1308, 702, 135, 0, 1000, 148, 1220, -300
940736, 2020-05-13 19:45:34, 29429, 49.987, 0, 5704, 12324, 5560, 0, 377, 2188, 0, 232, 0, 1308, 703, 135, 0, 1000, 130, 1246, -299
940737, 2020-05-13 19:50:34, 29347, 49.956001, 0, 5702, 12275, 5546, 0, 377, 2191, 0, 232, 0, 1308, 702, 135, 0, 999, 112, 1294, -281
940738, 2020-05-13 19:55:34, 29301, 49.966, 0, 5691, 12260, 5524, 0, 378, 2189, 0, 232, 0, 1308, 703, 135, 0, 999, 114, 1310, -288
940739, 2020-05-13 20:00:34, 29249, 49.919998, 0, 5697, 12251, 5489, 0, 371, 2187, 0, 232, 0, 1308, 703, 131, 0, 999, 113, 1279, -306
940740, 2020-05-13 20:05:34, 29153, 49.971001, 0, 5702, 12256, 5409, 0, 352, 2187, 0, 22.799999, 0, 1310, 706, 114, 0, 999, 118, 1297, -208
940741, 2020-05-13 20:10:35, 29340, 50.058998, 0, 5694, 12231, 5315, 137, 327, 2189, 0, 22.799999, 0, 1403, 792, 89, 0, 1000, 163, 1245, -240
940742, 2020-05-13 20:15:34, 29333, 49.938999, 0, 5693, 12304, 5218, 145, 327, 2190, 0, 22.799999, 0, 1405, 798, 74, 0, 1000, 179, 1188, -365
940743, 2020-05-13 20:20:34, 29287, 49.935001, 0, 5695, 12435, 5180, 18, 328, 2191, 0, 22.799999, 0, 1405, 799, 83, 0, 999, 154, 1170, -378
940744, 2020-05-13 20:25:35, 29328, 50.030998, 0, 5692, 12444, 5248, 0, 328, 2183, 0, 22.799999, 0, 1405, 799, 77, 0, 1000, 152, 1080, -392
940745, 2020-05-13 20:30:34, 29438, 50.026001, 0, 5691, 12482, 5367, 0, 328, 2174, 0, 22.799999, 0, 1405, 799, 54, 0, 1000, 138, 1113, -396
940746, 2020-05-13 20:35:34, 29489, 49.917, 0, 5697, 12451, 5465, 0, 328, 2183, 0, 1.21, 0, 1405, 799, 28, 0, 1000, 133, 1086, -446
940747, 2020-05-13 20:40:34, 29518, 50.004002, 0, 5700, 12446, 5536, 0, 314, 2187, 0, 1.21, 0, 1405, 799, 0, 0, 999, 132, 1054, -482
940748, 2020-05-13 20:45:34, 29346, 49.916, 0, 5691, 12396, 5445, 0, 294, 2184, 0, 1.21, 0, 1405, 799, 0, 0, 1000, 132, 1026, -534
940749, 2020-05-13 20:50:36, 29091, 49.901001, 0, 5695, 12320, 5264, 0, 291, 2187, 0, 1.21, 0, 1405, 799, 0, 0, 999, 131, 1059, -430
940750, 2020-05-13 20:55:34, 28873, 49.937, 0, 5693, 12139, 5132, 91, 292, 2187, 0, 1.21, 0, 1405, 799, 0, 0, 999, 136, 1068, -404
940751, 2020-05-13 21:00:34, 28825, 50.007, 0, 5693, 12092, 5091, 135, 289, 2188, 0, 1.21, 0, 1405, 799, 0, 0, 1000, 133, 988, -399
940752, 2020-05-13 21:05:34, 28597, 49.912998, 0, 5697, 11965, 5056, 100, 267, 2187, 0, 1.53, 0, 1402, 796, -28, 0, 997, 130, 1247, -290
940753, 2020-05-13 21:10:35, 28409, 49.972, 0, 5702, 12009, 5003, 218, 230, 2185, 0, 1.53, 0, 1310, 712, -28, 0, 903, 115, 1223, -264
940754, 2020-05-13 21:15:35, 28189, 49.993, 0, 5694, 11842, 4965, 211, 219, 2184, 0, 1.53, 0, 1307, 707, -28, 0, 901, 108, 1269, -342
940755, 2020-05-13 21:20:34, 27872, 49.965, 0, 5702, 11685, 4949, 42, 214, 2182, 0, 1.53, 0, 1307, 707, -28, 0, 901, 107, 1363, -371
940756, 2020-05-13 21:25:35, 27521, 49.986, 0, 5706, 11352, 4940, 0, 214, 2184, 0, 1.53, 0, 1308, 707, -28, 0, 901, 107, 1529, -219
940757, 2020-05-13 21:30:35, 27306, 50.025002, 0, 5696, 11038, 4978, 49, 215, 2181, 0, 1.53, 0, 1307, 707, -28, 0, 901, 107, 1608, -173
940758, 2020-05-13 21:35:34, 27161, 49.973, 0, 5696, 10857, 5004, 44, 213, 2172, 0, 0, 0, 1308, 707, 152, 0, 901, 107, 1694, -231
940759, 2020-05-13 21:40:34, 26905, 49.945999, 0, 5708, 10414, 5088, 109, 213, 2176, 0, 0, 0, 1307, 707, 176, 0, 900, 107, 1827, -195
940760, 2020-05-13 21:45:34, 26642, 49.987, 0, 5705, 10018, 5101, 207, 214, 2177, 0, 0, 1, 1308, 707, 196, 0, 901, 107, 2048, -39
940761, 2020-05-13 21:50:35, 26624, 49.971001, 0, 5701, 9910, 5060, 338, 213, 2181, 0, 0, 0, 1308, 707, 198, 0, 901, 107, 1979, 29
940762, 2020-05-13 21:55:35, 26314, 49.941002, 0, 5706, 9818, 5055, 111, 218, 2184, 0, 0, 1, 1308, 707, 198, 0, 901, 107, 1945, -39
940763, 2020-05-13 22:00:34, 25927, 49.971001, 0, 5711, 9561, 5035, 0, 216, 2182, 0, 0.208, 1, 1308, 707, 199, 0, 900, 107, 1975, 0
940764, 2020-05-13 22:05:34, 25632, 49.904999, 0, 5706, 9394, 4894, 0, 206, 2186, 0, 0, 0, 1318, 709, 217, 0, 895, 107, 2015, 39
940765, 2020-05-13 22:10:35, 25244, 50.026001, 0, 5706, 9000, 4811, 0, 197, 2185, 0, 0, 0, 1497, 756, 220, 5, 760, 107, 2058, 58
940766, 2020-05-13 22:15:35, 25058, 50.015999, 0, 5705, 8779, 4838, 0, 196, 2183, 0, 0, 1, 1507, 759, 195, 32, 756, 107, 2054, 95
940767, 2020-05-13 22:20:35, 24951, 50.049999, 0, 5716, 8555, 4944, 0, 196, 2184, 0, 0, 1, 1507, 759, 170, 56, 756, 107, 2086, 119
940768, 2020-05-13 22:25:35, 24680, 49.992001, 0, 5716, 8197, 5032, 0, 197, 2184, 0, 0, 0, 1507, 759, 145, 80, 756, 107, 2143, 114
940769, 2020-05-13 22:30:34, 24385, 49.966, 0, 5715, 7820, 5160, 0, 196, 2181, 0, 1.29, 0, 1507, 759, 120, 64, 756, 107, 2171, 124
940770, 2020-05-13 22:35:34, 24086, 49.990002, 0, 5713, 7523, 5198, 0, 194, 2180, 0, 0, 0, 1507, 759, 111, 38, 756, 107, 2245, 170
940771, 2020-05-13 22:40:35, 23789, 49.959999, 0, 5711, 7288, 5137, 0, 192, 2184, 0, 0, 0, 1507, 760, 135, 12, 756, 107, 2393, 211
940772, 2020-05-13 22:45:34, 23538, 49.833, 0, 5713, 7119, 5069, 0, 190, 2187, 0, 0, 0, 1507, 759, 131, 0, 756, 107, 2358, 239
940773, 2020-05-13 22:50:34, 23194, 49.870998, 0, 5712, 6960, 4909, 4, 188, 2184, 0, 0, 0, 1507, 758, 106, 0, 756, 110, 2269, 251
940774, 2020-05-13 22:55:34, 23125, 49.944, 0, 5714, 6848, 4785, 178, 200, 2186, 0, 0, 0, 1507, 758, 80, 0, 756, 113, 2200, 278
940775, 2020-05-13 23:00:35, 23182, 49.963001, 0, 5719, 6994, 4726, 183, 194, 2182, 0, 0.492, 0, 1507, 759, 54, 0, 756, 108, 2034, 270
940776, 2020-05-13 23:05:34, 22833, 49.845001, 0, 5721, 6924, 4683, 0, 171, 2184, 0, 0, 0, 1502, 757, 29, 0, 754, 108, 2309, 271
940777, 2020-05-13 23:10:34, 22607, 49.819, 0, 5720, 6787, 4668, 213, 147, 2187, 0, 0, 0, 1372, 695, 0, 0, 689, 129, 2268, 275
940778, 2020-05-13 23:15:35, 22620, 49.997002, 0, 5718, 6781, 4591, 293, 147, 2191, 0, 0, 0, 1368, 691, 0, 0, 688, 152, 2115, 234
940779, 2020-05-13 23:20:34, 22607, 49.985001, 0, 5718, 6914, 4492, 257, 147, 2191, 0, 0, 0, 1368, 691, 0, 0, 688, 141, 2055, 263
940780, 2020-05-13 23:25:35, 22630, 50.048, 0, 5728, 7149, 4409, 135, 146, 2189, 0, 0, 0, 1368, 691, 0, 0, 688, 127, 2115, 310
940781, 2020-05-13 23:30:35, 22551, 49.993999, 0, 5731, 7134, 4360, 139, 143, 2189, 0, 0.0677, 1, 1368, 691, 0, 0, 688, 107, 2050, 286
940782, 2020-05-13 23:35:34, 22337, 49.922001, 0, 5734, 7089, 4329, 0, 141, 2188, 0, 0, 1, 1368, 691, 0, 0, 687, 109, 2080, 297
940783, 2020-05-13 23:40:34, 22276, 49.944, 0, 5728, 7059, 4304, 0, 141, 2189, 0, 0, 0, 1368, 691, 0, 0, 688, 108, 2101, 278
940784, 2020-05-13 23:45:34, 22234, 49.939999, 0, 5725, 7022, 4309, 0, 141, 2181, 0, 0, 1, 1368, 691, 0, 0, 688, 108, 2149, 321
940785, 2020-05-13 23:50:34, 22253, 49.963001, 0, 5728, 7035, 4313, 0, 141, 2180, 0, 0, 1, 1368, 691, 0, 0, 688, 108, 2151, 314
940786, 2020-05-13 23:55:34, 22230, 49.977001, 0, 5727, 7005, 4317, 0, 141, 2184, 0, 0, 1, 1368, 691, 0, 0, 687, 109, 2239, 324
940787, 2020-05-14 00:00:35, 22193, 50.057999, 0, 5725, 6983, 4307, 0, 140, 2182, 0, 0.525, 1, 1368, 691, -18, -60, 688, 108, 2298, 356
940788, 2020-05-14 00:05:36, 22280, 49.997002, 0, 5728, 7043, 4334, 0, 140, 2180, 0, 0, 1, 1368, 691, -108, -132, 687, 108, 2485, 408
940789, 2020-05-14 00:10:34, 22296, 49.979, 0, 5734, 7089, 4363, 0, 135, 2176, 0, 0, 1, 1368, 683, -108, -132, 638, 109, 2465, 441
940790, 2020-05-14 00:15:35, 22253, 49.959, 0, 5732, 7073, 4359, 0, 126, 2167, 0, 0, 0, 1368, 682, -108, -132, 637, 109, 2468, 466
940791, 2020-05-14 00:20:34, 22183, 49.972, 0, 5734, 7085, 4277, 0, 123, 2168, 0, 0, 0, 1368, 682, -108, -132, 638, 108, 2513, 485
940792, 2020-05-14 00:25:35, 22110, 50, 0, 5733, 7077, 4199, 0, 123, 2182, 0, 0, 0, 1368, 682, -108, -132, 637, 109, 2518, 488
940793, 2020-05-14 00:30:34, 22071, 50.033001, 0, 5730, 7084, 4158, 0, 123, 2178, 0, 0.908, 1, 1368, 682, -108, -132, 638, 109, 2516, 567
940794, 2020-05-14 00:35:34, 22064, 49.964001, 0, 5728, 7061, 4171, 0, 123, 2183, 0, 0, 1, 1368, 683, -236, -12, 637, 109, 2623, 595
940795, 2020-05-14 00:40:35, 22128, 49.977001, 0, 5731, 7068, 4114, 114, 123, 2180, 0, 0, 1, 1368, 682, -236, -12, 637, 110, 2699, 630
940796, 2020-05-14 00:45:35, 22168, 50.046001, 0, 5726, 7136, 4069, 142, 123, 2175, 0, 0, 0, 1368, 682, -236, -12, 637, 110, 2710, 700
940797, 2020-05-14 00:50:34, 22261, 50.047001, 0, 5729, 7217, 4073, 143, 124, 2178, 0, 0, 0, 1368, 682, -236, -12, 638, 109, 2734, 753
940798, 2020-05-14 00:55:35, 22231, 50.085999, 0, 5733, 7258, 4103, 26, 124, 2189, 0, 0, 0, 1368, 683, -236, -12, 637, 110, 2621, 757
940799, 2020-05-14 01:00:34, 22299, 50.080002, 0, 5733, 7318, 4139, 0, 124, 2189, 0, 0.508, 0, 1368, 682, -236, -12, 637, 109, 2565, 730
940800, 2020-05-14 01:05:35, 22288, 50.040001, 0, 5735, 7298, 4156, 0, 119, 2182, 0, 0, 0, 1368, 683, -162, 0, 638, 109, 2549, 710
940801, 2020-05-14 01:10:35, 22270, 50.02, 0, 5739, 7239, 4149, 0, 104, 2184, 0, 0, 0, 1369, 690, -162, 0, 686, 110, 2595, 804
940802, 2020-05-14 01:15:34, 22147, 50.084999, 0, 5735, 7121, 4153, 0, 104, 2167, 0, 0, 0, 1369, 691, -162, 0, 687, 120, 2625, 838
940803, 2020-05-14 01:20:34, 22141, 50.028, 0, 5731, 7087, 4180, 0, 104, 2171, 0, 0, 0, 1370, 691, -162, 0, 687, 120, 2658, 893
940804, 2020-05-14 01:25:34, 22046, 49.952, 0, 5735, 6940, 4213, 0, 104, 2188, 0, 0, 0, 1369, 691, -162, 0, 686, 120, 2632, 912
940805, 2020-05-14 01:30:34, 21876, 49.901001, 0, 5728, 6779, 4206, 0, 104, 2191, 0, 0.658, 1, 1370, 691, -162, 0, 686, 120, 2670, 906
940806, 2020-05-14 01:35:35, 21763, 49.872002, 0, 5729, 6719, 4148, 0, 104, 2193, 0, 0, 0, 1369, 690, -164, 0, 687, 124, 2620, 860
940807, 2020-05-14 01:40:34, 21709, 49.945999, 0, 5724, 6721, 4099, 3, 104, 2189, 0, 0, 0, 1369, 691, -164, 0, 687, 122, 2649, 828
940808, 2020-05-14 01:45:34, 21828, 50.034, 0, 5725, 6706, 4104, 142, 104, 2187, 0, 0, 0, 1370, 691, -164, 0, 687, 112, 2729, 844
940809, 2020-05-14 01:50:35, 21943, 50.058998, 0, 5726, 6781, 4148, 142, 104, 2185, 0, 0, 0, 1370, 691, -164, 0, 687, 109, 2548, 800
940810, 2020-05-14 01:55:34, 21969, 50.118999, 0, 5732, 6832, 4232, 21, 105, 2190, 0, 0, 0, 1370, 691, -164, 0, 686, 110, 2534, 789
940811, 2020-05-14 02:00:35, 22008, 50.098, 0, 5735, 6835, 4285, 0, 105, 2192, 0, 0, 0, 1369, 691, -164, 0, 687, 109, 2512, 833
940812, 2020-05-14 02:05:36, 22016, 50.016998, 0, 5741, 6799, 4320, 0, 105, 2194, 0, 0.00881, 1, 1370, 691, -236, -36, 686, 109, 2431, 830
940813, 2020-05-14 02:10:34, 22003, 50.087002, 0, 5735, 6746, 4371, 0, 105, 2192, 0, 0.00881, 0, 1368, 690, -236, -36, 687, 109, 2474, 871
940814, 2020-05-14 02:15:34, 22029, 50.039001, 0, 5730, 6720, 4428, 0, 105, 2193, 0, 0.00881, 0, 1368, 690, -236, -36, 686, 109, 2454, 949
940815, 2020-05-14 02:20:34, 21976, 49.977001, 0, 5741, 6681, 4405, 0, 105, 2191, 0, 0.00881, 0, 1368, 690, -236, -36, 686, 109, 2388, 975
940816, 2020-05-14 02:25:34, 21839, 49.936001, 0, 5739, 6595, 4354, 0, 105, 2193, 0, 0.00881, 1, 1368, 690, -236, -36, 686, 108, 2302, 983
940817, 2020-05-14 02:30:34, 21767, 49.938999, 0, 5731, 6591, 4296, 0, 105, 2191, 0, 0.00881, 1, 1368, 689, -236, -36, 686, 109, 2248, 969
940818, 2020-05-14 02:35:35, 21686, 49.888, 0, 5729, 6611, 4190, 0, 105, 2195, 0, 0.629, 0, 1368, 690, -166, -196, 687, 111, 2277, 944
940819, 2020-05-14 02:40:34, 21630, 49.972, 0, 5727, 6606, 4123, 0, 105, 2193, 0, 0.629, 0, 1368, 690, -166, -196, 687, 131, 2449, 921
940820, 2020-05-14 02:45:35, 21652, 49.970001, 0, 5730, 6631, 4097, 0, 105, 2193, 0, 0.629, 0, 1368, 690, -166, -196, 687, 151, 2438, 907
940821, 2020-05-14 02:50:34, 21603, 49.994999, 0, 5727, 6628, 4096, 0, 105, 2191, 0, 0.629, 0, 1368, 689, -166, -196, 687, 112, 2442, 931
940822, 2020-05-14 02:55:34, 21627, 50.029999, 0, 5729, 6652, 4092, 0, 105, 2195, 0, 0.629, 0, 1368, 690, -166, -196, 687, 109, 2403, 938
940823, 2020-05-14 03:00:35, 21688, 50.039001, 0, 5731, 6727, 4084, 0, 105, 2189, 0, 0.629, 0, 1368, 689, -166, -196, 687, 108, 2432, 970
940824, 2020-05-14 03:05:34, 21683, 50.025002, 0, 5731, 6729, 4074, 0, 105, 2191, 0, 0.0598, 1, 1368, 690, -232, -220, 686, 108, 2399, 1016
940825, 2020-05-14 03:10:34, 21757, 50.044998, 0, 5736, 6729, 4142, 0, 105, 2193, 0, 0.0598, 1, 1368, 690, -232, -220, 686, 107, 2381, 1045
940826, 2020-05-14 03:15:35, 21770, 50.063999, 0, 5731, 6724, 4165, 0, 104, 2195, 0, 0.0598, 0, 1368, 690, -232, -220, 686, 107, 2388, 1064
940827, 2020-05-14 03:20:34, 21715, 50.063, 0, 5727, 6699, 4142, 0, 104, 2192, 0, 0.0598, 0, 1368, 690, -232, -220, 686, 107, 2395, 1100
940828, 2020-05-14 03:25:34, 21655, 49.949001, 0, 5731, 6665, 4105, 0, 104, 2197, 0, 0.0598, 1, 1368, 690, -232, -220, 686, 108, 2425, 1121
940829, 2020-05-14 03:30:35, 21549, 49.929001, 0, 5729, 6587, 4084, 0, 104, 2193, 0, 0.0598, 1, 1368, 690, -232, -220, 686, 107, 2436, 1128
940830, 2020-05-14 03:35:34, 21507, 49.974998, 0, 5738, 6520, 4101, 0, 104, 2193, 0, 0.128, 0, 1368, 690, -150, -248, 686, 107, 2490, 1126
940831, 2020-05-14 03:40:34, 21490, 50.036999, 0, 5727, 6506, 4104, 0, 104, 2194, 0, 0.128, 1, 1368, 690, -150, -248, 687, 109, 2539, 1147
940832, 2020-05-14 03:45:34, 21508, 50.042, 0, 5734, 6557, 4066, 0, 104, 2193, 0, 0.128, 1, 1368, 691, -150, -248, 687, 107, 2516, 1170
940833, 2020-05-14 03:50:34, 21523, 50.035999, 0, 5734, 6598, 4040, 0, 104, 2194, 0, 0.128, 0, 1368, 690, -150, -248, 687, 108, 2504, 1116
940834, 2020-05-14 03:55:34, 21459, 50.042999, 0, 5732, 6581, 3996, 0, 104, 2194, 0, 0.128, 1, 1368, 690, -150, -248, 686, 107, 2492, 1072
940835, 2020-05-14 04:00:34, 21418, 50.056, 0, 5735, 6583, 3953, 0, 104, 2192, 0, 0.128, 0, 1368, 690, -150, -248, 686, 107, 2514, 1058
940836, 2020-05-14 04:05:35, 21404, 49.935001, 0, 5738, 6583, 3937, 0, 105, 2190, 0, 0.665, 1, 1368, 689, -216, -272, 686, 107, 2518, 1053
940837, 2020-05-14 04:10:35, 21423, 49.91, 0, 5738, 6613, 3928, 0, 105, 2193, 0, 0.665, 1, 1368, 684, -216, -272, 686, 107, 2473, 1042
940838, 2020-05-14 04:15:35, 21458, 49.948002, 0, 5734, 6640, 3932, 0, 105, 2194, 0, 0.665, 0, 1368, 683, -216, -272, 687, 115, 2474, 1034
940839, 2020-05-14 04:20:34, 21476, 50.023998, 0, 5730, 6646, 3947, 0, 105, 2195, 0, 0.665, 1, 1368, 683, -216, -272, 687, 114, 2498, 1072
940840, 2020-05-14 04:25:35, 21511, 50.068001, 0, 5736, 6674, 3954, 0, 105, 2196, 0, 0.665, 1, 1368, 683, -216, -272, 687, 107, 2570, 1097
940841, 2020-05-14 04:30:35, 21508, 50.112, 0, 5741, 6691, 3930, 0, 105, 2195, 0, 0.665, 1, 1368, 684, -216, -272, 687, 106, 2553, 1144
940842, 2020-05-14 04:35:34, 21557, 50.112, 0, 5743, 6678, 3993, 0, 105, 2193, 0, 5.96, 1, 1368, 683, -256, -122, 686, 107, 2629, 1170
940843, 2020-05-14 04:40:34, 21609, 50.081001, 0, 5745, 6668, 4054, 0, 105, 2193, 0, 5.96, 0, 1368, 683, -256, -122, 686, 107, 2687, 1232
940844, 2020-05-14 04:45:35, 21604, 50.058998, 0, 5747, 6613, 4101, 0, 104, 2194, 0, 5.96, 2, 1368, 683, -256, -122, 686, 106, 2676, 1240
940845, 2020-05-14 04:50:35, 21593, 49.987, 0, 5749, 6636, 4064, 0, 104, 2194, 0, 5.96, 2, 1368, 683, -256, -122, 687, 106, 2688, 1210
940846, 2020-05-14 04:55:34, 21563, 49.924999, 0, 5750, 6672, 3992, 0, 108, 2195, 0, 5.96, 3, 1368, 683, -256, -122, 686, 106, 2793, 1249
940847, 2020-05-14 05:00:34, 21551, 49.931999, 0, 5739, 6698, 3962, 0, 112, 2192, 0, 5.96, 3, 1368, 683, -256, -122, 687, 107, 2839, 1293
940848, 2020-05-14 05:05:35, 21567, 49.980999, 0, 5735, 6700, 3931, 0, 149, 2197, 0, 137, 3, 1373, 685, -94, -70, 687, 107, 2745, 1329
940849, 2020-05-14 05:10:35, 21853, 49.969002, 0, 5740, 6715, 3875, 0, 179, 2193, 0, 137, 2, 1503, 748, -94, -70, 753, 124, 2728, 1355
940850, 2020-05-14 05:15:35, 22214, 49.893002, 0, 5739, 6998, 3881, 0, 180, 2196, 0, 137, 3, 1507, 754, -94, -70, 756, 127, 2677, 1387
940851, 2020-05-14 05:20:35, 22389, 49.884998, 0, 5738, 7111, 3896, 0, 180, 2195, 0, 137, 2, 1508, 754, -94, -70, 756, 130, 2653, 1458
940852, 2020-05-14 05:25:34, 22475, 49.983002, 0, 5739, 7177, 3879, 0, 181, 2195, 0, 137, 3, 1508, 754, -94, -70, 756, 137, 2677, 1549
940853, 2020-05-14 05:30:34, 22762, 50.084, 0, 5741, 7437, 3890, 0, 180, 2195, 0, 137, 3, 1507, 754, -94, -70, 756, 128, 2635, 1576
940854, 2020-05-14 05:35:34, 23023, 50.050999, 0, 5742, 7654, 3914, 0, 180, 2196, 0, 520, 3, 1508, 754, 142, 48, 756, 126, 2607, 1578
940855, 2020-05-14 05:40:35, 23144, 49.969002, 0, 5750, 7765, 3907, 0, 179, 2196, 0, 520, 4, 1507, 754, 153, 62, 756, 111, 2555, 1518
940856, 2020-05-14 05:45:35, 23236, 50, 0, 5748, 7866, 3900, 0, 179, 2195, 0, 520, 1, 1507, 755, 130, 87, 756, 112, 2522, 1472
940857, 2020-05-14 05:50:35, 23365, 50.044998, 0, 5742, 8010, 3914, 0, 180, 2196, 0, 520, 0, 1507, 754, 105, 89, 756, 112, 2440, 1461
940858, 2020-05-14 05:55:35, 23488, 50.043999, 0, 5743, 8117, 3978, 0, 179, 2196, 0, 520, 1, 1507, 754, 79, 64, 756, 114, 2377, 1439
940859, 2020-05-14 06:00:35, 23664, 49.937, 0, 5746, 8348, 3973, 0, 179, 2194, 0, 520, 1, 1507, 754, 53, 39, 756, 114, 2270, 1331
940860, 2020-05-14 06:05:34, 23697, 49.903, 0, 5741, 8499, 3896, 0, 180, 2195, 0, 1020, 0, 1518, 757, 27, 12, 758, 114, 2148, 1225
940861, 2020-05-14 06:10:35, 24013, 49.862, 0, 5740, 8509, 3849, 28, 181, 2197, 0, 1020, 0, 1697, 846, 0, 0, 852, 114, 2259, 1133
940862, 2020-05-14 06:15:35, 24356, 50.043999, 0, 5736, 8647, 3792, 268, 182, 2195, 0, 1020, 0, 1706, 854, 0, 0, 854, 122, 2284, 1048
940863, 2020-05-14 06:20:34, 24572, 50.032001, 0, 5735, 8892, 3757, 291, 181, 2193, 0, 1020, 1, 1706, 853, 0, 0, 854, 109, 2185, 1111
940864, 2020-05-14 06:25:35, 24693, 49.917, 0, 5744, 9112, 3742, 199, 180, 2193, 0, 1020, 1, 1706, 853, 0, 0, 854, 109, 2115, 956
940865, 2020-05-14 06:30:34, 24594, 50.057999, 0, 5746, 9229, 3708, 12, 185, 2191, 0, 1020, 1, 1706, 853, 0, 0, 854, 109, 2159, 974
940866, 2020-05-14 06:35:36, 24710, 50.140999, 0, 5737, 9417, 3651, 0, 188, 2191, 0, 1650, 1, 1706, 854, -76, 0, 854, 111, 2189, 988
940867, 2020-05-14 06:40:34, 24791, 50.109001, 0, 5747, 9538, 3598, 0, 187, 2195, 0, 1650, 1, 1706, 853, -76, 0, 854, 112, 2136, 1049
940868, 2020-05-14 06:45:35, 24787, 50.064999, 0, 5753, 9553, 3576, 0, 188, 2191, 0, 1650, 1, 1706, 854, -76, 0, 853, 112, 2090, 1031
940869, 2020-05-14 06:50:34, 24836, 50.028, 0, 5751, 9581, 3602, 0, 196, 2178, 0, 1650, 1, 1706, 854, -76, 0, 854, 113, 2001, 984
940870, 2020-05-14 06:55:35, 24826, 50.054001, 0, 5744, 9625, 3563, 0, 202, 2167, 0, 1650, 1, 1706, 853, -76, 0, 853, 112, 2036, 975
940871, 2020-05-14 07:00:35, 24901, 50.102001, 0, 5743, 9654, 3580, 0, 215, 2182, 0, 1650, 1, 1706, 854, -76, 0, 854, 112, 2034, 991
940872, 2020-05-14 07:05:35, 24959, 50.157001, 0, 5747, 9601, 3623, 0, 269, 2190, 0, 2430, 1, 1707, 855, -104, 0, 854, 112, 1837, 1039
940873, 2020-05-14 07:10:34, 25234, 50.102001, 0, 5751, 9603, 3646, 0, 325, 2193, 0, 2430, 1, 1802, 899, -104, 0, 902, 112, 1747, 1012
940874, 2020-05-14 07:15:34, 25297, 50.091999, 0, 5751, 9636, 3673, 0, 328, 2191, 0, 2430, 0, 1804, 901, -104, 0, 901, 112, 1722, 974
940875, 2020-05-14 07:20:34, 25275, 50.058998, 0, 5752, 9611, 3669, 0, 335, 2190, 0, 2430, 0, 1804, 901, -104, 0, 901, 112, 1657, 958
940876, 2020-05-14 07:25:34, 25304, 50.053001, 0, 5751, 9607, 3693, 0, 346, 2188, 0, 2430, 0, 1804, 902, -104, 0, 901, 112, 1633, 1016
940877, 2020-05-14 07:30:34, 25348, 50.039001, 0, 5747, 9595, 3752, 0, 346, 2189, 0, 2430, 0, 1804, 901, -104, 0, 902, 112, 1629, 1049
940878, 2020-05-14 07:35:35, 25263, 50.028, 0, 5744, 9493, 3772, 0, 343, 2193, 0, 3200, 1, 1804, 900, -232, -60, 901, 112, 1651, 1116
940879, 2020-05-14 07:40:35, 25247, 50.032001, 0, 5740, 9458, 3797, 0, 342, 2190, 0, 3200, 1, 1804, 901, -232, -60, 902, 112, 1660, 1169
940880, 2020-05-14 07:45:34, 25288, 50.002998, 0, 5746, 9453, 3843, 0, 342, 2186, 0, 3200, 1, 1804, 900, -232, -60, 901, 112, 1660, 1169
